id,stableford_score,sandy,golf_round_id,hole_id,player_id,strokes,handicap_index
1821,2,0,16,323,4,3,14.4
1822,1,0,16,324,4,7,14.4
1895,1,0,18,343,1,6,20.1
1896,0,0,18,344,1,6,20.1
1897,2,0,18,345,1,5,20.1
1898,2,0,18,346,1,3,20.1
1899,1,0,18,347,1,6,20.1
1900,0,0,18,348,1,7,20.1
1901,2,0,18,349,1,5,20.1
1902,4,0,18,350,1,2,20.1
1903,0,0,18,351,1,7,20.1
1904,1,0,18,352,1,5,20.1
1905,1,0,18,353,1,5,20.1
1906,2,0,18,354,1,4,20.1
1907,0,0,18,355,1,7,20.1
1908,3,0,18,356,1,4,20.1
1909,2,0,18,357,1,5,20.1
1910,2,0,18,358,1,4,20.1
1911,3,0,18,359,1,3,20.1
1912,2,0,18,360,1,5,20.1
1913,3,0,18,343,4,4,15.9
1914,1,0,18,344,4,5,15.9
1915,0,0,18,345,4,7,15.9
1916,2,0,18,346,4,3,15.9
1917,2,0,18,347,4,5,15.9
1918,0,0,18,348,4,7,15.9
1919,1,0,18,349,4,6,15.9
1920,0,0,18,350,4,6,15.9
1921,1,0,18,351,4,5,15.9
1922,3,0,18,352,4,3,15.9
1923,0,0,18,353,4,6,15.9
1924,0,0,18,354,4,5,15.9
1925,1,0,18,355,4,6,15.9
1926,2,0,18,356,4,5,15.9
1927,1,0,18,357,4,5,15.9
1928,1,0,18,358,4,5,15.9
1929,2,0,18,359,4,4,15.9
1930,3,0,18,360,4,4,15.9
1931,1,0,18,343,6,7,30.7
1932,2,0,18,344,6,5,30.7
1933,2,0,18,345,6,6,30.7
1934,2,0,18,346,6,4,30.7
1935,2,0,18,347,6,6,30.7
1936,0,0,18,348,6,9,30.7
1937,0,0,18,349,6,9,30.7
1938,3,0,18,350,6,4,30.7
1939,0,0,18,351,6,8,30.7
1940,0,0,18,352,6,7,30.7
1941,2,0,18,353,6,5,30.7
1942,3,0,18,354,6,4,30.7
1943,2,0,18,355,6,6,30.7
1944,3,0,18,356,6,5,30.7
1945,2,0,18,357,6,5,30.7
1946,0,1,18,358,6,8,30.7
1947,2,0,18,359,6,5,30.7
1948,2,0,18,360,6,6,30.7
1949,0,1,18,343,7,7,22.0
1950,3,0,18,344,7,3,22.0
1951,1,0,18,345,7,6,22.0
1952,1,0,18,346,7,5,22.0
1953,0,0,18,347,7,8,22.0
1954,0,0,18,348,7,8,22.0
1955,1,0,18,349,7,6,22.0
1956,1,0,18,350,7,5,22.0
1957,0,0,18,351,7,7,22.0
1958,1,0,18,352,7,5,22.0
1959,2,0,18,353,7,5,22.0
1960,3,1,18,354,7,3,22.0
1961,1,0,18,355,7,6,22.0
1962,3,0,18,356,7,4,22.0
1963,1,0,18,357,7,6,22.0
1964,3,0,18,358,7,4,22.0
1965,3,0,18,359,7,3,22.0
1966,2,0,18,360,7,5,22.0
2039,0,0,20,343,1,7,19.1
2040,1,0,20,344,1,5,19.1
2041,2,0,20,345,1,5,19.1
2042,2,0,20,346,1,3,19.1
2043,3,0,20,347,1,4,19.1
2044,1,0,20,348,1,6,19.1
2045,4,0,20,349,1,3,19.1
2046,3,0,20,350,1,3,19.1
2047,0,0,20,351,1,7,19.1
2048,3,0,20,352,1,3,19.1
2049,1,0,20,353,1,5,19.1
2050,2,0,20,354,1,4,19.1
2051,3,0,20,355,1,4,19.1
2052,3,0,20,356,1,4,19.1
2053,1,0,20,357,1,6,19.1
2054,0,0,20,358,1,7,19.1
2055,3,0,20,359,1,3,19.1
2056,2,0,20,360,1,5,19.1
2057,0,0,20,343,4,7,15.7
2058,3,0,20,344,4,3,15.7
2059,2,0,20,345,4,5,15.7
